id,name,score,score2
5721,Student_5721,79,95
5722,Student_5722,57,100
5723,Student_5723,54,80
5724,Student_5724,52,77
5725,Student_5725,72,68
5726,Student_5726,66,100
5727,Student_5727,95,64
5728,Student_5728,69,68
5729,Student_5729,51,84
5730,Student_5730,96,98
5731,Student_5731,78,73
5732,Student_5732,54,54
5733,Student_5733,93,62
5734,Student_5734,100,95
5735,Student_5735,91,72
5736,Student_5736,68,90
5737,Student_5737,66,95
5738,Student_5738,71,96
5739,Student_5739,57,94
5740,Student_5740,84,68
5741,Student_5741,78,97
5742,Student_5742,78,96
5743,Student_5743,94,72
5744,Student_5744,53,50
5745,Student_5745,85,50
5746,Student_5746,93,68
5747,Student_5747,75,64
5748,Student_5748,93,66
5749,Student_5749,63,76
5750,Student_5750,98,84
5751,Student_5751,64,51
5752,Student_5752,61,62
5753,Student_5753,94,55
5754,Student_5754,90,71
5755,Student_5755,62,64
5756,Student_5756,71,72
5757,Student_5757,89,54
5758,Student_5758,77,73
5759,Student_5759,56,78
5760,Student_5760,84,98
5761,Student_5761,75,52
5762,Student_5762,93,94
5763,Student_5763,98,95
5764,Student_5764,72,85
5765,Student_5765,93,61
5766,Student_5766,67,100
5767,Student_5767,69,69
5768,Student_5768,67,54
5769,Student_5769,53,53
5770,Student_5770,73,81
5771,Student_5771,76,73
5772,Student_5772,61,63
5773,Student_5773,100,51
5774,Student_5774,82,80
5775,Student_5775,67,83
5776,Student_5776,94,71
5777,Student_5777,77,84
5778,Student_5778,95,92
5779,Student_5779,63,85
5780,Student_5780,78,81
5781,Student_5781,77,61
5782,Student_5782,82,86
5783,Student_5783,50,76
5784,Student_5784,74,73
5785,Student_5785,79,68
5786,Student_5786,98,86
5787,Student_5787,52,85
5788,Student_5788,60,96
5789,Student_5789,74,69
5790,Student_5790,55,88
5791,Student_5791,65,69
5792,Student_5792,80,64
5793,Student_5793,55,89
5794,Student_5794,63,62
5795,Student_5795,61,70
5796,Student_5796,53,92
5797,Student_5797,57,87
5798,Student_5798,100,61
5799,Student_5799,81,88
5800,Student_5800,55,81
5801,Student_5801,79,79
5802,Student_5802,51,77
5803,Student_5803,57,73
5804,Student_5804,61,61
5805,Student_5805,50,59
5806,Student_5806,61,52
5807,Student_5807,99,75
5808,Student_5808,95,76
5809,Student_5809,50,62
5810,Student_5810,85,64
5811,Student_5811,64,68
5812,Student_5812,93,65
5813,Student_5813,61,100
5814,Student_5814,56,91
5815,Student_5815,89,59
5816,Student_5816,95,50
5817,Student_5817,90,80
5818,Student_5818,80,63
5819,Student_5819,82,95
5820,Student_5820,89,88
5821,Student_5821,70,88
5822,Student_5822,64,75
5823,Student_5823,97,95
5824,Student_5824,66,96
5825,Student_5825,64,96
5826,Student_5826,71,80
5827,Student_5827,79,90
5828,Student_5828,51,50
5829,Student_5829,93,79
5830,Student_5830,90,82
5831,Student_5831,68,100
5832,Student_5832,85,60
5833,Student_5833,68,88
5834,Student_5834,76,97
5835,Student_5835,90,72
5836,Student_5836,98,60
5837,Student_5837,90,65
5838,Student_5838,87,75
5839,Student_5839,78,91
5840,Student_5840,64,74
5841,Student_5841,91,87
5842,Student_5842,56,88
5843,Student_5843,53,95
5844,Student_5844,55,72
5845,Student_5845,92,64
5846,Student_5846,97,81
5847,Student_5847,64,66
5848,Student_5848,76,95
5849,Student_5849,78,97
5850,Student_5850,80,84
5851,Student_5851,86,60
5852,Student_5852,100,66
5853,Student_5853,77,86
5854,Student_5854,52,65
5855,Student_5855,57,95
5856,Student_5856,51,89
5857,Student_5857,99,86
5858,Student_5858,74,66
5859,Student_5859,94,59
5860,Student_5860,60,55
5861,Student_5861,52,93
5862,Student_5862,72,55
5863,Student_5863,63,89
5864,Student_5864,51,63
5865,Student_5865,65,82
5866,Student_5866,61,88
5867,Student_5867,85,85
5868,Student_5868,64,77
5869,Student_5869,90,82
5870,Student_5870,93,56
5871,Student_5871,77,69
5872,Student_5872,62,55
5873,Student_5873,85,86
5874,Student_5874,68,51
5875,Student_5875,60,99
5876,Student_5876,53,57
5877,Student_5877,94,59
5878,Student_5878,82,93
5879,Student_5879,99,94
5880,Student_5880,57,57
5881,Student_5881,62,92
5882,Student_5882,66,77
5883,Student_5883,97,52
5884,Student_5884,84,53
5885,Student_5885,83,71
5886,Student_5886,57,54
5887,Student_5887,58,82
5888,Student_5888,73,67
5889,Student_5889,52,80
5890,Student_5890,84,81
5891,Student_5891,58,60
5892,Student_5892,51,99
5893,Student_5893,80,65
5894,Student_5894,57,91
5895,Student_5895,58,52
5896,Student_5896,58,69
5897,Student_5897,58,68
5898,Student_5898,100,72
5899,Student_5899,78,84
5900,Student_5900,57,53
5901,Student_5901,74,56
5902,Student_5902,93,67
5903,Student_5903,87,85
5904,Student_5904,83,57
5905,Student_5905,64,81
5906,Student_5906,72,94
5907,Student_5907,84,67
5908,Student_5908,88,93
5909,Student_5909,71,63
5910,Student_5910,78,86
5911,Student_5911,54,97
5912,Student_5912,72,54
5913,Student_5913,89,78
5914,Student_5914,95,82
5915,Student_5915,94,68
5916,Student_5916,81,86
5917,Student_5917,59,94
5918,Student_5918,61,61
5919,Student_5919,59,94
5920,Student_5920,71,91
5921,Student_5921,91,92
5922,Student_5922,97,57
5923,Student_5923,72,86
5924,Student_5924,60,67
5925,Student_5925,70,71
5926,Student_5926,62,87
5927,Student_5927,56,51
5928,Student_5928,72,66
5929,Student_5929,96,54
5930,Student_5930,67,80
5931,Student_5931,84,70
5932,Student_5932,90,68
5933,Student_5933,83,92
5934,Student_5934,79,72
5935,Student_5935,70,91
5936,Student_5936,74,92
5937,Student_5937,80,61
5938,Student_5938,80,74
5939,Student_5939,84,64
5940,Student_5940,59,76
5941,Student_5941,56,69
5942,Student_5942,96,91
5943,Student_5943,90,64
5944,Student_5944,100,100
5945,Student_5945,84,100
5946,Student_5946,80,99
5947,Student_5947,90,92
5948,Student_5948,64,52
5949,Student_5949,53,79
5950,Student_5950,92,80
5951,Student_5951,75,81
5952,Student_5952,91,54
5953,Student_5953,79,70
5954,Student_5954,61,55
5955,Student_5955,98,69
5956,Student_5956,86,89
5957,Student_5957,51,54
5958,Student_5958,66,77
5959,Student_5959,65,86
5960,Student_5960,100,78
5961,Student_5961,71,73
5962,Student_5962,84,97
5963,Student_5963,79,64
5964,Student_5964,71,84
5965,Student_5965,100,100
5966,Student_5966,87,96
5967,Student_5967,96,89
5968,Student_5968,87,70
5969,Student_5969,79,99
5970,Student_5970,76,89
5971,Student_5971,75,97
5972,Student_5972,94,83
5973,Student_5973,100,83
5974,Student_5974,85,64
5975,Student_5975,76,89
5976,Student_5976,58,80
5977,Student_5977,79,84
5978,Student_5978,96,55
5979,Student_5979,61,59
5980,Student_5980,61,100
5981,Student_5981,61,71
5982,Student_5982,68,78
5983,Student_5983,98,74
5984,Student_5984,61,86
5985,Student_5985,89,87
5986,Student_5986,98,96
5987,Student_5987,62,81
5988,Student_5988,81,96
5989,Student_5989,61,76
5990,Student_5990,64,92
5991,Student_5991,58,67
5992,Student_5992,65,76
5993,Student_5993,58,81
5994,Student_5994,82,52
5995,Student_5995,59,92
5996,Student_5996,59,82
5997,Student_5997,99,60
5998,Student_5998,75,56
5999,Student_5999,97,92
6000,Student_6000,87,60
6001,Student_6001,83,83
6002,Student_6002,68,75
6003,Student_6003,60,96
6004,Student_6004,81,79
6005,Student_6005,83,66
6006,Student_6006,86,91
6007,Student_6007,84,74
6008,Student_6008,76,58
6009,Student_6009,77,96
6010,Student_6010,63,60
6011,Student_6011,90,80
6012,Student_6012,79,83
6013,Student_6013,84,75
6014,Student_6014,90,81
6015,Student_6015,71,62
6016,Student_6016,72,72
6017,Student_6017,75,70
6018,Student_6018,89,93
6019,Student_6019,97,71
6020,Student_6020,68,65
6021,Student_6021,88,65
6022,Student_6022,88,58
6023,Student_6023,60,51
6024,Student_6024,69,60
6025,Student_6025,69,79
6026,Student_6026,67,87
6027,Student_6027,83,58
6028,Student_6028,68,52
6029,Student_6029,96,85
6030,Student_6030,89,71
6031,Student_6031,73,71
6032,Student_6032,92,76
6033,Student_6033,63,78
6034,Student_6034,98,54
6035,Student_6035,72,100
6036,Student_6036,51,52
6037,Student_6037,90,85
6038,Student_6038,98,83
6039,Student_6039,66,76
6040,Student_6040,52,94
6041,Student_6041,81,56
6042,Student_6042,95,63
6043,Student_6043,53,80
6044,Student_6044,63,98
6045,Student_6045,78,99
6046,Student_6046,98,88
6047,Student_6047,58,100
6048,Student_6048,56,93
6049,Student_6049,80,53
6050,Student_6050,76,91
6051,Student_6051,96,55
6052,Student_6052,83,65
6053,Student_6053,90,87
6054,Student_6054,67,61
6055,Student_6055,57,87
6056,Student_6056,68,94
6057,Student_6057,59,85
6058,Student_6058,74,82
6059,Student_6059,95,97
6060,Student_6060,95,67
6061,Student_6061,76,75
6062,Student_6062,59,84
6063,Student_6063,51,59
6064,Student_6064,51,73
6065,Student_6065,65,66
6066,Student_6066,53,70
6067,Student_6067,73,85
6068,Student_6068,81,100
6069,Student_6069,87,90
6070,Student_6070,98,52
6071,Student_6071,76,75
6072,Student_6072,79,91
6073,Student_6073,81,78
6074,Student_6074,58,57
6075,Student_6075,56,81
6076,Student_6076,61,96
6077,Student_6077,98,51
6078,Student_6078,92,98
6079,Student_6079,76,56
6080,Student_6080,65,58
6081,Student_6081,58,71
6082,Student_6082,52,57
6083,Student_6083,50,75
6084,Student_6084,88,92
6085,Student_6085,90,66
6086,Student_6086,90,58
6087,Student_6087,54,92
6088,Student_6088,85,65
6089,Student_6089,94,51
6090,Student_6090,100,73
6091,Student_6091,77,52
6092,Student_6092,72,52
6093,Student_6093,76,76
6094,Student_6094,59,79
6095,Student_6095,66,89
6096,Student_6096,70,77
6097,Student_6097,90,98
6098,Student_6098,88,99
6099,Student_6099,95,71
6100,Student_6100,69,81
6101,Student_6101,78,81
6102,Student_6102,89,60
6103,Student_6103,91,81
6104,Student_6104,81,87
6105,Student_6105,63,98
6106,Student_6106,87,78
6107,Student_6107,81,61
6108,Student_6108,90,78
6109,Student_6109,90,53
6110,Student_6110,73,79
6111,Student_6111,58,88
6112,Student_6112,73,92
6113,Student_6113,88,77
6114,Student_6114,80,62
6115,Student_6115,68,52
6116,Student_6116,93,60
6117,Student_6117,95,77
6118,Student_6118,58,82
6119,Student_6119,53,81
6120,Student_6120,87,58
6121,Student_6121,90,76
6122,Student_6122,84,50
6123,Student_6123,62,87
6124,Student_6124,83,95
6125,Student_6125,86,65
6126,Student_6126,69,91
6127,Student_6127,61,83
6128,Student_6128,79,80
6129,Student_6129,98,62
6130,Student_6130,92,66
6131,Student_6131,73,79
6132,Student_6132,87,86
6133,Student_6133,80,67
6134,Student_6134,52,55
6135,Student_6135,88,78
6136,Student_6136,70,91
6137,Student_6137,76,93
6138,Student_6138,92,85
6139,Student_6139,98,56
6140,Student_6140,73,51
6141,Student_6141,68,69
6142,Student_6142,70,92
6143,Student_6143,96,97
6144,Student_6144,77,92
6145,Student_6145,80,93
6146,Student_6146,64,76
6147,Student_6147,91,71
6148,Student_6148,92,72
6149,Student_6149,60,78
6150,Student_6150,66,82
6151,Student_6151,56,98
6152,Student_6152,86,52
6153,Student_6153,80,65
6154,Student_6154,57,95
6155,Student_6155,52,67
6156,Student_6156,90,93
6157,Student_6157,53,69
6158,Student_6158,91,76
6159,Student_6159,81,80
6160,Student_6160,99,93
6161,Student_6161,51,59
6162,Student_6162,56,80
6163,Student_6163,54,67
6164,Student_6164,67,95
6165,Student_6165,88,86
6166,Student_6166,88,74
6167,Student_6167,92,98
6168,Student_6168,82,70
6169,Student_6169,93,89
6170,Student_6170,76,98
6171,Student_6171,80,63
6172,Student_6172,81,75
6173,Student_6173,84,66
6174,Student_6174,90,80
6175,Student_6175,82,90
6176,Student_6176,97,96
6177,Student_6177,97,89
6178,Student_6178,69,72
6179,Student_6179,73,70
6180,Student_6180,57,87
6181,Student_6181,61,96
6182,Student_6182,99,72
6183,Student_6183,78,52
6184,Student_6184,75,66
6185,Student_6185,58,75
6186,Student_6186,90,54
6187,Student_6187,78,92
6188,Student_6188,76,98
6189,Student_6189,50,96
6190,Student_6190,82,55
6191,Student_6191,83,57
6192,Student_6192,91,64
6193,Student_6193,96,99
6194,Student_6194,51,50
6195,Student_6195,83,78
6196,Student_6196,99,98
6197,Student_6197,92,97
6198,Student_6198,79,87
6199,Student_6199,53,86
6200,Student_6200,70,89
6201,Student_6201,81,92
6202,Student_6202,51,72
6203,Student_6203,77,76
6204,Student_6204,86,97
6205,Student_6205,51,81
6206,Student_6206,93,88
6207,Student_6207,97,94
6208,Student_6208,93,71
6209,Student_6209,81,51
6210,Student_6210,99,78
6211,Student_6211,61,71
6212,Student_6212,99,99
6213,Student_6213,97,97
6214,Student_6214,66,56
6215,Student_6215,79,54
6216,Student_6216,69,89
6217,Student_6217,67,85
6218,Student_6218,93,54
6219,Student_6219,90,93
6220,Student_6220,69,83
6221,Student_6221,68,86
6222,Student_6222,87,87
6223,Student_6223,61,80
6224,Student_6224,83,83
6225,Student_6225,96,80
6226,Student_6226,66,79
6227,Student_6227,70,94
6228,Student_6228,69,69
6229,Student_6229,59,71
6230,Student_6230,97,64
6231,Student_6231,95,91
6232,Student_6232,62,71
6233,Student_6233,99,100
6234,Student_6234,71,63
6235,Student_6235,76,84
6236,Student_6236,61,97
6237,Student_6237,50,94
6238,Student_6238,50,82
6239,Student_6239,53,91
6240,Student_6240,83,67
6241,Student_6241,100,58
6242,Student_6242,78,77
6243,Student_6243,76,92
6244,Student_6244,76,76
6245,Student_6245,90,60
6246,Student_6246,90,82
6247,Student_6247,94,55
6248,Student_6248,85,64
6249,Student_6249,56,97
6250,Student_6250,98,81
6251,Student_6251,74,50
6252,Student_6252,65,60
6253,Student_6253,85,72
6254,Student_6254,59,51
6255,Student_6255,52,95
6256,Student_6256,67,61
6257,Student_6257,71,52
6258,Student_6258,100,87
6259,Student_6259,93,82
6260,Student_6260,86,79
6261,Student_6261,69,95
6262,Student_6262,88,56
6263,Student_6263,50,65
6264,Student_6264,66,91
6265,Student_6265,85,71
6266,Student_6266,61,59
6267,Student_6267,67,96
6268,Student_6268,95,73
6269,Student_6269,64,57
6270,Student_6270,92,75
6271,Student_6271,89,98
6272,Student_6272,80,76
6273,Student_6273,60,52
6274,Student_6274,65,92
6275,Student_6275,52,98
6276,Student_6276,90,100
6277,Student_6277,55,99
6278,Student_6278,80,58
6279,Student_6279,93,59
6280,Student_6280,73,80
6281,Student_6281,60,56
6282,Student_6282,87,63
6283,Student_6283,75,92
6284,Student_6284,65,87
6285,Student_6285,85,72
6286,Student_6286,98,78
6287,Student_6287,61,55
6288,Student_6288,88,53
6289,Student_6289,50,81
6290,Student_6290,90,69
6291,Student_6291,60,55
6292,Student_6292,92,56
6293,Student_6293,73,97
6294,Student_6294,51,87
6295,Student_6295,70,93
6296,Student_6296,82,84
6297,Student_6297,59,86
6298,Student_6298,85,55
6299,Student_6299,62,83
6300,Student_6300,95,69
6301,Student_6301,87,70
6302,Student_6302,51,64
6303,Student_6303,56,67
6304,Student_6304,76,72
6305,Student_6305,56,72
6306,Student_6306,72,87
6307,Student_6307,92,52
6308,Student_6308,80,80
6309,Student_6309,54,83
6310,Student_6310,64,77
6311,Student_6311,85,76
6312,Student_6312,78,84
6313,Student_6313,65,82
6314,Student_6314,72,58
6315,Student_6315,55,93
6316,Student_6316,68,76
6317,Student_6317,99,69
6318,Student_6318,73,52
6319,Student_6319,73,75
6320,Student_6320,90,88
6321,Student_6321,51,80
6322,Student_6322,96,94
6323,Student_6323,79,92
6324,Student_6324,70,100
6325,Student_6325,97,100
6326,Student_6326,86,53
6327,Student_6327,69,61
6328,Student_6328,55,71
6329,Student_6329,55,69
6330,Student_6330,53,95
6331,Student_6331,51,94
6332,Student_6332,90,61
6333,Student_6333,58,62
6334,Student_6334,76,56
6335,Student_6335,58,59
6336,Student_6336,80,98
6337,Student_6337,91,98
6338,Student_6338,89,61
6339,Student_6339,62,73
6340,Student_6340,73,93
6341,Student_6341,80,97
6342,Student_6342,57,64
6343,Student_6343,85,78
6344,Student_6344,55,62
6345,Student_6345,100,84
6346,Student_6346,68,77
6347,Student_6347,75,100
6348,Student_6348,80,78
6349,Student_6349,100,79
6350,Student_6350,73,66
6351,Student_6351,86,60
6352,Student_6352,78,64
6353,Student_6353,76,83
6354,Student_6354,84,89
6355,Student_6355,70,80
6356,Student_6356,94,62
6357,Student_6357,70,94
6358,Student_6358,70,73
6359,Student_6359,97,97
6360,Student_6360,53,93
6361,Student_6361,52,78
6362,Student_6362,89,99
6363,Student_6363,96,85
6364,Student_6364,79,80
6365,Student_6365,53,72
6366,Student_6366,92,51
6367,Student_6367,53,100
6368,Student_6368,63,71
6369,Student_6369,66,83
6370,Student_6370,88,57
6371,Student_6371,89,62
6372,Student_6372,84,67
6373,Student_6373,92,84
6374,Student_6374,85,68
6375,Student_6375,71,64
6376,Student_6376,51,56
6377,Student_6377,69,69
6378,Student_6378,52,50
6379,Student_6379,65,51
6380,Student_6380,69,75
6381,Student_6381,55,94
6382,Student_6382,98,61
6383,Student_6383,59,98
6384,Student_6384,73,62
6385,Student_6385,52,88
6386,Student_6386,80,78
6387,Student_6387,84,68
6388,Student_6388,71,66
6389,Student_6389,92,76
6390,Student_6390,66,87
6391,Student_6391,76,94
6392,Student_6392,83,81
6393,Student_6393,79,99
6394,Student_6394,53,68
6395,Student_6395,84,76
6396,Student_6396,100,74
6397,Student_6397,60,84
6398,Student_6398,66,79
6399,Student_6399,94,60
6400,Student_6400,72,76
6401,Student_6401,91,92
6402,Student_6402,70,81
6403,Student_6403,54,75
6404,Student_6404,83,63
6405,Student_6405,70,90
6406,Student_6406,56,54
6407,Student_6407,91,66
6408,Student_6408,63,84
6409,Student_6409,76,61
6410,Student_6410,57,100
6411,Student_6411,55,68
6412,Student_6412,60,68
6413,Student_6413,71,58
6414,Student_6414,94,66
6415,Student_6415,89,55
6416,Student_6416,89,78
6417,Student_6417,94,96
6418,Student_6418,94,74
6419,Student_6419,80,76
6420,Student_6420,86,66
6421,Student_6421,76,92
6422,Student_6422,57,99
6423,Student_6423,94,84
6424,Student_6424,70,98
6425,Student_6425,61,70
6426,Student_6426,55,68
6427,Student_6427,76,79
6428,Student_6428,82,89
6429,Student_6429,59,55
6430,Student_6430,61,67
6431,Student_6431,68,72
6432,Student_6432,90,71
6433,Student_6433,79,84
6434,Student_6434,75,96
6435,Student_6435,84,66
6436,Student_6436,81,98
6437,Student_6437,60,53
6438,Student_6438,50,60
6439,Student_6439,64,84
6440,Student_6440,83,73
6441,Student_6441,95,51
6442,Student_6442,83,96
6443,Student_6443,80,51
6444,Student_6444,61,83
6445,Student_6445,50,66
6446,Student_6446,98,88
6447,Student_6447,57,76
6448,Student_6448,95,79
6449,Student_6449,56,52
6450,Student_6450,81,80
6451,Student_6451,74,81
6452,Student_6452,79,56
6453,Student_6453,53,52
6454,Student_6454,53,84
6455,Student_6455,89,64
6456,Student_6456,66,60
6457,Student_6457,77,75
6458,Student_6458,70,78
6459,Student_6459,78,99
6460,Student_6460,64,93
6461,Student_6461,64,63
6462,Student_6462,54,83
6463,Student_6463,98,60
6464,Student_6464,71,96
6465,Student_6465,54,79
6466,Student_6466,64,93
6467,Student_6467,53,56
6468,Student_6468,95,53
6469,Student_6469,82,56
6470,Student_6470,55,88
6471,Student_6471,64,97
6472,Student_6472,57,74
6473,Student_6473,90,52
6474,Student_6474,80,67
6475,Student_6475,51,54
6476,Student_6476,89,56
6477,Student_6477,61,61
6478,Student_6478,66,89
6479,Student_6479,74,74
6480,Student_6480,57,98
6481,Student_6481,58,64
6482,Student_6482,55,86
6483,Student_6483,79,62
6484,Student_6484,81,98
6485,Student_6485,87,82
6486,Student_6486,69,89
6487,Student_6487,88,73
6488,Student_6488,61,62
6489,Student_6489,51,59
6490,Student_6490,70,88
6491,Student_6491,77,52
6492,Student_6492,86,62
6493,Student_6493,69,71
6494,Student_6494,78,92
6495,Student_6495,53,53
6496,Student_6496,97,55
6497,Student_6497,80,76
6498,Student_6498,70,97
6499,Student_6499,83,61
6500,Student_6500,71,93
6501,Student_6501,68,73
6502,Student_6502,61,52
6503,Student_6503,96,96
6504,Student_6504,80,71
6505,Student_6505,90,100
6506,Student_6506,94,59
6507,Student_6507,94,70
6508,Student_6508,98,74
6509,Student_6509,85,68
6510,Student_6510,96,90
6511,Student_6511,99,92
6512,Student_6512,95,75
6513,Student_6513,80,89
6514,Student_6514,61,75
6515,Student_6515,68,58
6516,Student_6516,67,93
